"","Time","C_leaf","C_fineroot","C_wood","C_litter_m","C_litter_s","C_cwd","C_som_f","C_som_s","C_som_p","ci","theta.in","tsoil0","an","gs","gbc","lambda_val","esat","desat","gleaf","dlwrad","dshflx","dlhflx","f0","df0","dtleaf","tleaf","rnet","lwrad","shflx","lhflx","etflx"
"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282.0937,NA,NA,-0.46636852358944,0.01,0.792267994602009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.16855,NA,NA,-0.441226032299814,0.01,0.628978451461941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.70685,NA,NA,-0.43443545479258,0.01,0.605210084328141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.857267761276,NA,NA,2.00780412522581,0.0340260189555809,0.719708687041631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.632463971986,NA,NA,6.95328907645464,0.103718358612701,0.593341337478985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.193317259861,NA,NA,7.54487456378831,0.112380619193457,0.577517980186595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.723598878529,NA,NA,7.7124996413119,0.115360482258409,0.729841815511215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.094661610336,NA,NA,8.15874473861966,0.119154870146486,0.761173763141895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.790357941267,NA,NA,8.57658821553756,0.119600360270768,0.794711822967504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257.360831088021,NA,NA,8.83077037534606,0.110704221666446,0.875232243536275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.291199525904,NA,NA,8.95194580898772,0.104984580421398,0.974668186248739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.699555068307,NA,NA,9.12249756691973,0.104562187559776,0.955075983241329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.977866472288,NA,NA,9.15516261954586,0.099613424026977,0.982330590873905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.486227685419,NA,NA,8.89401347700913,0.0881949607242264,0.923932826356329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.000697389009,NA,NA,8.55689405767604,0.07717177720386,0.901033930035469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.878499341506,NA,NA,8.21231908821126,0.0697847346562447,0.842963631069142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.686258013451,NA,NA,8.21204797738325,0.0695851161790612,0.864472030872273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.865078736061,NA,NA,8.14628498240903,0.0692760838477245,0.830224525018699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.626040010529,NA,NA,7.9492231995769,0.0696804949244174,0.744810696167423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.930756301874,NA,NA,1.66671817901289,0.0210218653364221,0.850156606470264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.9903,NA,NA,-0.644297274600519,0.01,0.955214772680117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.2766,NA,NA,-0.631787380380624,0.01,0.799946010634728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.7921,NA,NA,-0.594287665267874,0.01,0.494206840789686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.45225,NA,NA,-0.602780099059217,0.01,0.661604872853723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.62695,NA,NA,-0.625774392845653,0.01,0.612354464609893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.6084,NA,NA,-0.61958433129747,0.01,0.540993396698516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.7554,NA,NA,-0.596351952722278,0.01,0.517209264134445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.938878001545,NA,NA,1.6040442515486,0.0252821381777615,0.617720229209217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.518795678683,NA,NA,8.00168268615984,0.0940001627779561,0.631735570271858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.307595657758,NA,NA,8.65809884565038,0.0984620987540914,0.623005904513387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.180849574211,NA,NA,8.87987065444105,0.0982040311183188,0.805575555664638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.099330560621,NA,NA,9.13395815430596,0.106694486327659,0.780221520121474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.777014617721,NA,NA,9.03570500678286,0.0956666163931034,0.717378164989699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.727786106566,NA,NA,8.91011796299545,0.0896336826746676,0.582142270072775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.668773505389,NA,NA,8.9168905535725,0.086502377783559,0.722186433995197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.040308737977,NA,NA,8.77666931609317,0.0811672123616192,0.619332030195665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.433173710017,NA,NA,8.53637662964829,0.0745896048047705,0.605302945023443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.840761658467,NA,NA,8.248667189645,0.0688819487857994,0.611179519583927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.298055727483,NA,NA,7.95684866111679,0.0641059277363688,0.565266896878117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.184924540216,NA,NA,7.96197724052523,0.063650213072132,0.637172105070343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.554820990955,NA,NA,7.97465895687823,0.0638003685751451,0.657516255558806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.138975232586,NA,NA,8.19721574630026,0.0679101741233074,0.621069893881301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.033054294197,NA,NA,7.79047399529847,0.0648572252371413,0.566526579837774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282.228434108207,NA,NA,1.18424545114182,0.0170795792306549,0.578995784986329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
